fecha,agente,cat,componente,de_hrs,a_hrs,descripcion
2020-11-08,COBEE,G,Sistema Zongo,07:00,18:00,Menores aportes laterales de agua a lo previsto.
2020-11-09,ENDE DELBENI,D,Área Trinidad,10:00,24:00,Menor demanda a la prevista.
2020-11-09,CRE,D,Área Oriental,12:00,24:00,Menor demanda a la prevista.
2020-11-10,COBEE,G,Sistema Miguillas,06:00,18:00,Menores aportes laterales de agua a lo previsto.
2020-11-10,COBEE,G,Sistema Zongo,06:00,18:00,Menores aportes laterales de agua a lo previsto.
2020-11-10,ENDE DELBENI,D,Área Trinidad,08:00,22:00,Menor demanda a la prevista.
2020-11-11,COBEE,G,Sistema Zongo,00:00,18:00,Menores aportes laterales de agua a lo previsto.
2020-11-11,ENDE ANDINA,G,Central Termoeléctrica Warnes,00:00,24:00,Indisponibilidad de la unidad WAR10.
2020-11-11,COBEE,G,Sistema Miguillas,09:00,18:00,Menores aportes laterales de agua a lo previsto.
2020-11-11,CRE,D,Área Oriental,10:00,14:00,Mayor demanda a la prevista.
2020-11-12,COBEE,G,Sistema Miguillas,00:00,17:00,Extensión de mantenimiento de las unidades ANG01 y ANG02.
2020-11-12,ENDE DELBENI,D,Área Trinidad,00:00,24:00,Menor demanda a la prevista.
2020-11-12,COBEE,G,Sistema Zongo,07:00,12:00,Menores aportes laterales de agua a lo previsto.
2020-11-12,CRE,D,Área Oriental,09:00,24:00,Menor demanda a la prevista.
2020-11-12,COBEE,G,Sistema Zongo,18:00,22:00,Mayores aportes laterales de agua a lo previsto.
2020-11-12,ENDE VALLE HERMOSO,G,Central Valle Hermoso,18:00,24:00,Extensión de mantenimiento de la unidad VHE01.
2020-11-12,ENDE VALLE HERMOSO,G,Central Valle Hermoso,18:00,24:00,Extensión de mantenimiento de la unidad VHE01.
2020-11-13,ENDE DELBENI,D,Área Trinidad,00:00,07:00,Menor demanda a la prevista.
2020-11-13,ENDE VALLE HERMOSO,G,Central Valle Hermoso,00:00,23:00,Extensión de mantenimiento de la unidad VHE01.
2020-11-13,ENDE VALLE HERMOSO,G,Central Valle Hermoso,00:00,23:00,Extensión de mantenimiento de la unidad VHE01.
2020-11-13,CRE,D,Área Oriental,11:00,17:00,Mayor demanda a la prevista.
2020-11-13,ENDE DELBENI,D,Área Trinidad,14:00,24:00,Menor demanda a la prevista.
2020-11-14,COBEE,G,Sistema Miguillas,00:00,06:00,Menores aportes laterales de agua a lo previsto.
2020-11-14,COBEE,G,Sistema Zongo,00:00,06:00,Menores aportes laterales de agua a lo previsto.
2020-11-14,CRE,D,Área Oriental,00:00,12:00,Mayor demanda a la prevista.
2020-11-14,ENDE DELBENI,D,Área Trinidad,00:00,24:00,Menor demanda a la prevista.
2020-11-14,COBEE,G,Sistema Zongo,14:00,18:00,Menores aportes laterales de agua a lo previsto.
2020-11-15,COBEE,G,Sistema Miguillas,00:00,03:00,Menores aportes laterales de agua a lo previsto.
2020-11-15,COBEE,G,Sistema Zongo,00:00,06:00,Menores aportes laterales de agua a lo previsto.
2020-11-15,COBEE,G,Sistema Miguillas,03:00,06:00,Mayores aportes laterales de agua a lo previsto.
2020-11-15,CRE,D,Área Oriental,03:00,24:00,Mayor demanda a la prevista.
2020-11-15,ENDE DELBENI,D,Área Trinidad,08:00,24:00,Mayor demanda a la prevista.
2020-11-15,HB,G,Sistema Taquesi,18:00,22:30,Menores aportes laterales de agua a lo previsto.
2020-11-16,COBEE,G,Sistema Zongo,01:00,06:00,Mayores aportes laterales de agua a lo previsto.
2020-11-16,ENDE DELBENI,D,Área Trinidad,09:00,24:00,Mayor demanda a la prevista.
2020-11-16,CRE,D,Área Oriental,12:00,24:00,Mayor demanda a la prevista.
2020-11-17,CRE,D,Área Oriental,00:00,06:00,Mayor demanda a la prevista.
2020-11-17,ENDE DELBENI,D,Área Trinidad,00:00,24:00,Mayor demanda a la prevista.
2020-11-18,ENDE DELBENI,D,Área Trinidad,00:00,12:00,Mayor demanda a la prevista.
2020-11-18,CRE,D,Área Oriental,09:00,24:00,Menor demanda a la prevista.
2020-11-18,SETAR,D,Área Tarija,10:00,24:00,Menor demanda a la prevista.
2020-11-18,COBEE,G,Sistema Zongo,14:00,18:00,Menores aportes laterales de agua a lo previsto.
2020-11-18,EMSC,CNR,Minera San Cristóbal,15:19,15:45,"Reducción de carga en MSCR de 43.8 MW a 20.6 MW, parada de Molino SAG para inspección y toma de muestras."
2020-11-18,EMSC,CNR,Minera San Cristóbal,18:09,19:09,"Reducción de carga en MSCR de 43.6 MW a 37.6 MW, parada de Molino Bolas 2 por falla en ciclo convertidor."
2020-11-18,ENDE DELBENI,D,Área Trinidad,20:00,24:00,Menor demanda a la prevista.
2020-11-19,ENDE DELBENI,D,Área Trinidad,00:00,24:00,Menor demanda a la prevista.
2020-11-19,CRE,D,Área Oriental,11:00,21:00,Mayor demanda a la prevista.
2020-11-20,COBEE,G,Sistema Zongo,08:00,18:00,Menores aportes laterales de agua a lo previsto.
2020-11-20,COBEE,G,Sistema Zongo,18:00,24:00,Operación en calidad de prueba de la unidad ZON.
2020-11-22,SETAR,D,Área Tarija,07:00,24:00,Mayor demanda a la prevista.
2020-11-22,CRE,D,Área Oriental,11:00,24:00,Mayor demanda a la prevista.
2020-11-22,EMSC,CNR,Minera San Cristóbal,16:10,24:00,"Reducción de carga en MSCR de 35.9 MW a 32.2 MW, parada de Molino Bolas 1 por falta de carga mineral."
2020-11-23,CRE,D,Área Oriental,00:00,24:00,Mayor demanda a la prevista.
2020-11-23,SETAR,D,Área Tarija,00:00,24:00,Mayor demanda a la prevista.
2020-11-24,ENDE DELBENI,D,Área Trinidad,00:00,18:00,Mayor demanda a la prevista.
2020-11-24,CRE,D,Área Oriental,00:00,24:00,Mayor demanda a la prevista.
2020-11-25,ENDE DELBENI,D,Área Trinidad,00:00,24:00,Mayor demanda a la prevista.
2020-11-26,ENDE DELBENI,D,Área Trinidad,00:00,24:00,Mayor demanda a la prevista.
2020-11-26,COBEE,G,Sistema Zongo,07:00,17:00,Menores aportes laterales de agua a lo previsto.
2020-11-26,CRE,D,Área Oriental,10:00,24:00,Menor demanda a la prevista.
2020-11-27,COBEE,G,Sistema Zongo,00:00,14:00,Menores aportes laterales de agua a lo previsto.
2020-11-27,CRE,D,Área Oriental,00:00,24:00,Menor demanda a la prevista.
2020-11-27,COBEE,G,Sistema Miguillas,09:00,14:00,Menores aportes laterales de agua a lo previsto.
2020-11-27,ENDE DELBENI,D,Área Trinidad,10:00,24:00,Menor demanda a la prevista.
2020-11-27,EMSC,CNR,Minera San Cristóbal,16:59,17:13,"Redujo de 44.6 MW a 32.1 MW, debido a parada de bomba 230PP012, por falsa señal de sub tensión."
2020-11-27,COBEE,G,Sistema Zongo,19:07,22:02,"A instrucción del CDC operó con 115 MW, debido a límite de transferencia en la línea en 230 kV Carrasco - Chimoré."
2020-11-28,CRE,D,Área Oriental,00:00,24:00,Menor demanda a la prevista.
2020-11-28,EMSC,CNR,San Cristóbal,06:57,07:16,"Reducción de carga de 45.5 MW a 36.6 MW, debido a falla en correa 230CV013."
2020-11-28,COBEE,G,Sistema Zongo,14:00,18:00,Menores aportes laterales de agua a lo previsto.
2020-11-29,CRE,D,Área Oriental,00:00,06:00,Menor demanda a la prevista.
2020-11-29,CRE,D,Área Oriental,12:00,22:00,Menor demanda a la prevista.
2020-11-29,ENDE DELBENI,D,Área Trinidad,21:00,24:00,Menor demanda a la prevista.
2020-11-30,COBEE,G,Sistema Zongo,09:00,14:00,Menores aportes laterales de agua a lo previsto.
2020-11-30,CRE,D,Área Oriental,10:00,16:00,Mayor demanda a la prevista.
2020-11-30,CRE,D,Área Oriental,22:00,24:00,Menor demanda a la prevista.
2020-12-01,SETAR,D,Área Tarija,00:00,24:00,Menor demanda a la prevista.
2020-12-01,ENDE DELBENI,D,Área Trinidad,00:00,24:00,Menor demanda a la prevista.
2020-12-01,COBEE,G,Sistema Zongo,01:00,06:00,Mayores aportes laterales de agua a lo previsto.
2020-12-01,DELAPAZ,D,Área Norte,08:00,20:00,Menor demanda a la prevista.
2020-12-01,EMSC,CNR,San Cristóbal,09:40,09:50,"Reducción de carga de 43.3 MW a 35 MW, debido a falsa alarma de desalineado en correa 230CV013."
2020-12-01,CRE,D,Área Oriental,10:00,24:00,Menor demanda a la prevista.
2020-12-01,EMSC,CNR,San Cristóbal,10:16,10:28,"Reducción de carga de 41.8 MW a 33.7 MW, debido a falsa alarma de desalineado en correa 230CV013."
2020-12-01,EMSC,CNR,San Cristóbal,17:10,17:48,"Reducción de carga de 42.7 MW a 32.2 MW, debido a detención de bomba 230PP12."
2020-12-01,COBEE,G,Sistema Zongo,18:00,24:00,Mayores aportes laterales de agua a lo previsto.
2020-12-02,ENDE DELBENI,D,Área Trinidad,00:00,22:00,Menor demanda a la prevista.
2020-12-02,COBEE,G,Sistema Zongo,01:00,06:00,Mayores aportes laterales de agua a lo previsto.
2020-12-02,CRE,D,Área Oriental,09:00,24:00,Mayor demanda a la prevista.
2020-12-03,CRE,D,Área Oriental,00:00,15:00,Mayor demanda a la prevista.
2020-12-03,ENDE DELBENI,D,Área Trinidad,00:00,24:00,Menor demanda a la prevista.
2020-12-03,EMSC,CNR,Minera San Cristóbal,09:33,11:47,"Reducción de carga de 44.6 MW a 33.4 MW, debido a falla en el cajón 128."
2020-12-04,ENDE DELBENI,D,Área Trinidad,00:00,24:00,Menor demanda a la prevista.
2020-12-04,HB,G,Sistema Taquesi,01:00,03:00,Mayores aportes laterales de agua a los previstos.
2020-12-04,COBEE,G,Sistema Zongo,01:00,07:00,Mayores aportes laterales de agua a los previstos.
2020-12-04,COBEE,G,Sistema Zongo,09:00,10:00,Menores aportes laterales de agua a los previstos.
2020-12-04,HB,G,Sistema Taquesi,09:00,17:00,Mayores aportes laterales de agua a los previstos.
2020-12-04,COBEE,G,Sistema Zongo,13:00,15:00,Menores aportes laterales de agua a los previstos.
2020-12-04,ENDE CORANI,G,Central Santa Isabel,13:11,24:00,Mayores aportes laterales de agua a los previstos en el río Vinto.
2020-12-04,COBEE,G,Sistema Zongo,16:00,24:00,Mayores aportes laterales de agua a los previstos.
2020-12-04,HB,G,Sistema Taquesi,21:00,24:00,Mayores aportes laterales de agua a los previstos.
2020-12-05,ENDE CORANI,G,Sistema Corani,00:00,06:00,Mayores aportes laterales de agua a lo previsto.
2020-12-05,COBEE,G,Sistema Zongo,00:00,20:00,Mayores aportes laterales de agua a lo previsto.
2020-12-05,CESSA,D,Área Sucre,00:00,24:00,Menor demanda a la prevista.
2020-12-05,ELFEC,D,Área Central,00:00,24:00,Menor demanda a la prevista.
2020-12-05,HB,G,Sistema Taquesi,00:00,24:00,Mayores aportes laterales de agua a lo previsto.
2020-12-05,CRE,D,Área Oriental,10:00,24:00,Menor demanda a la prevista.
2020-12-05,ENDE DELBENI,D,Área Trinidad,11:00,24:00,Menor demanda a la prevista.
2020-12-06,CRE,D,Área Oriental,00:00,24:00,Menor demanda a la prevista.
2020-12-06,ENDE DELBENI,D,Área Trinidad,00:00,24:00,Menor demanda a la prevista.
2020-12-06,HB,G,Sistema Taquesi,00:00,24:00,Mayores aportes laterales de agua a lo previsto.
2020-12-06,COBEE,G,Sistema Zongo,06:00,23:00,Mayores aportes laterales de agua a lo previsto.
2020-12-06,ENDE CORANI,G,Central Santa Isabel,10:25,22:00,Operó con mayor generación debido a aportes laterales del río Vinto.
2020-12-07,ENDE DELBENI,D,Área Trinidad,00:00,24:00,Menor demanda a la prevista.
2020-12-07,HB,G,Sistema Taquesi,00:00,24:00,Mayores aportes laterales de agua a lo previsto.
2020-12-07,COBEE,G,Sistema Zongo,07:00,14:00,Mayores aportes laterales de agua a lo previsto.
2020-12-07,CRE,D,Área Oriental,13:00,24:00,Mayor demanda a la prevista.
2020-12-07,COBEE,G,Sistema Zongo,18:00,24:00,Mayores aportes laterales de agua a lo previsto.
2020-12-07,COBEE,G,Sistema Miguillas,18:00,24:00,Mayores aportes laterales de agua a lo previsto.
2020-12-08,CRE,D,Área Oriental,00:00,24:00,Mayor demanda a la prevista.
2020-12-08,ENDE DELBENI,D,Área Trinidad,00:00,24:00,Menor demanda a la prevista.
2020-12-08,COBEE,G,Sistema Miguilla,00:00,24:00,Disponibilidad de la unidad CRB a plena potencia.
2020-12-08,HB,G,Sistema Taquesi,22:15,24:00,Menores aportes laterales de agua a los previstos.
2020-12-09,HB,G,Sistema Taquesi,00:00,08:00,Menores aportes laterales de agua a los previstos.
2020-12-09,CRE,D,Área Oriental,00:00,14:00,Mayor demanda a la prevista.
2020-12-09,EMSC,CNR,San Cristóbal,07:05,07:16,"Reducción de carga de 37.9 MW a 27.1 MW, debido a detención de bomba 230PP013."
2020-12-09,ENDE DELBENI,D,Área Trinidad,13:00,24:00,Menor demanda a la prevista.
2020-12-10,CRE,D,Área Oriental,00:00,24:00,Menor demanda a la prevista.
2020-12-10,ENDE DELBENI,D,Área Trinidad,00:00,24:00,Menor demanda a la prevista.
2020-12-10,HB,G,Sistema Taquesi,03:00,07:00,Menores aportes laterales de agua a los previstos.
2020-12-10,EMSC,CNR,San Cristóbal,05:16,09:00,"Reducción de carga de 48.3 MW a 18.1 MW, debido a problemas de bomba de ciclones."
2020-12-10,CESSA,D,Área Sucre,08:00,17:00,Mayor demanda a la prevista.
2020-12-10,EMSC,CNR,San Cristóbal,12:45,18:15,"Reducción de carga de 48.3 MW a 31.1 MW, debido a problemas en área de flotación."
2020-12-10,COBEE,G,Sistema Miguillas,22:00,24:00,Mayor generación debido a compuerta de lago Azeruni atascada.
2020-12-10,COBEE,G,Sistema Zongo,22:00,24:00,Mayores aportes laterales de agua a los previstos.
2020-12-11,HB,G,Sistema Taquesi,00:00,04:00,Mayores aportes laterales de agua a lo previsto.
2020-12-11,COBEE,G,Sistema Miguillas,00:00,09:11,Mayor generación debido a compuerta de lago Azeruni atascada.
2020-12-11,SETAR,D,Área Tarija,00:00,24:00,Mayor demanda a la prevista.
2020-12-11,ENDE DELBENI,D,Área Trinidad,00:00,24:00,Menor demanda a la prevista.
2020-12-11,HB,G,Sistema Taquesi,07:00,11:30,Mayores aportes laterales de agua a lo previsto.
2020-12-11,CRE,D,Área Oriental,11:00,24:00,Menor demanda a la prevista.
2020-12-11,HB,G,Sistema Taquesi,12:30,17:45,Menores aportes laterales de agua a lo previsto.
2020-12-11,COBEE,G,Sistema Zongo,22:00,24:00,Mayores aportes laterales de agua a lo previsto.
2020-12-11,HB,G,Sistema Taquesi,22:00,24:00,Menores aportes laterales de agua a lo previsto.
2020-12-12,HB,G,Sistema Taquesi,00:00,24:00,Menores aportes laterales de agua a los previstos.
2020-12-12,COBEE,G,Sistema Zongo,15:00,17:00,Menores aportes laterales de agua a los previstos.
2020-12-13,HB,G,Sistema Taquesi,00:15,10:04,Menores aportes laterales de agua a lo previsto.
2020-12-13,COBEE,G,Sistema Zongo,08:00,22:00,Menores aportes laterales de agua a lo previsto.
2020-12-13,CRE,D,Área Oriental,08:00,23:00,Menor demanda a la prevista.
2020-12-13,HB,G,Sistema Taquesi,14:00,24:00,Menores aportes laterales de agua a lo previsto.
2020-12-13,ENDE DELBENI,D,Área Trinidad,16:00,24:00,Mayor demanda a la prevista.
2020-12-13,SETAR,D,Área Tarija,19:00,24:00,Menor demanda a la prevista.
2020-12-14,ENDE DELBENI,D,Área Trinidad,00:00,13:00,Mayor demanda a la prevista.
2020-12-14,HB,G,Sistema Taquesi,00:00,15:00,Menores aportes laterales de agua a los previstos.
2020-12-14,COBEE,G,Sistema Zongo,00:00,18:00,Menores aportes laterales de agua a los previstos.
2020-12-14,COBEE,G,Sistema Miguillas,09:00,14:00,Mayores aportes laterales de agua a los previstos.
2020-12-14,CRE,D,Área Oriental,09:00,24:00,Menor demanda a la prevista.
2020-12-14,ENDE DELBENI,D,Área Trinidad,14:00,24:00,Menor demanda a la prevista.
2020-12-14,HB,G,Sistema Taquesi,16:00,24:00,Menores aportes laterales de agua a los previstos e indisponibilidad de YAN.
2020-12-15,COBEE,G,Sistema Zongo,00:00,05:00,Menores aportes laterales de agua a los previstos.
2020-12-15,ENDE DELBENI,D,Área Trinidad,00:00,07:00,Menor demanda a la prevista.
2020-12-15,CRE,D,Área Oriental,00:00,17:00,Menor demanda a la prevista.
2020-12-15,COBEE,G,Sistema Zongo,09:00,10:00,Menores aportes laterales de agua a los previstos.
2020-12-15,COBEE,G,Sistema Zongo,10:00,12:34,Menor generación debido a indisponibilidad de la unidad HUA02.
2020-12-15,COBEE,G,Sistema Zongo,12:34,18:00,Menores aportes laterales de agua a los previstos.
2020-12-15,HB,G,Sistema Taquesi,18:00,24:00,Mayores aportes laterales de agua a los previstos.
2020-12-16,COBEE,G,Sistema Zongo,03:00,09:00,Menores aportes laterales de agua a los previstos.
2020-12-16,CRE,D,Área Oriental,06:00,24:00,Mayor demanda a la prevista.
2020-12-16,EMSC,CNR,Área Sur,08:45,11:06,Reducción de carga por parada de Molino Bolas N° 2.
2020-12-16,HB,G,Sistema Taquesi,12:00,15:00,Menores aportes laterales de agua a los previstos.
2020-12-17,ENDE DELBENI,D,Área Trinidad,00:00,06:00,Menor demanda a la prevista.
2020-12-17,ENDE CORANI,G,Central Misicuni,08:00,17:00,Suspensión de trabajos de mantenimiento en la línea en 115 kV Misicuni - Colcapirhua.
2020-12-17,CRE,D,Área Oriental,11:00,24:00,Mayor demanda a la prevista.
2020-12-17,ENDE DELBENI,D,Área Trinidad,11:00,24:00,Mayor demanda a la prevista.
2020-12-17,COBEE,G,Sistema Zongo,17:00,24:00,Mayor generación debido a disponibilidad de la unidad HUA01.
2020-12-17,HB,G,Sistema Taquesi,18:00,24:00,Mayores aportes laterales de agua a los previstos.
2020-12-18,ENDE CORANI,G,Central Santa Isabel,07:00,13:00,"Mayores aportes laterales de agua a los previstos, río Vinto."
2020-12-18,SETAR,D,Área Tarija,09:00,17:00,Mayor demanda a la prevista.
2020-12-18,CRE,D,Área Oriental,09:00,24:00,Mayor demanda a la prevista.
2020-12-18,ENDE DELBENI,D,Área Trinidad,09:00,24:00,Mayor demanda a la prevista.
2020-12-18,HB,G,Sistema Taquesi,13:00,16:00,Menores aportes laterales de agua a los previstos.
2020-12-18,COBEE,G,Sistema Zongo,17:00,24:00,Mayores aportes laterales de agua a los previstos.
2020-12-18,ENDE CORANI,G,Central Misicuni,19:00,21:00,Rotura de una tubería que pasa por el lecho del río Chijllawiri.
2020-12-18,ENDE CORANI,G,Central Misicuni,22:16,24:00,Rotura de una tubería que pasa por el lecho del río Chijllawiri.
2020-12-19,ENDE DELBENI,D,Área Trinidad,00:00,24:00,Mayor demanda a la prevista.
2020-12-19,COBEE,G,Sistema Zongo,10:00,16:00,Menores aportes laterales de agua a los previstos.
2020-12-19,HB,G,Sistema Taquesi,13:00,16:00,Menores aportes laterales de agua a los previstos.
2020-12-19,HB,G,Sistema Taquesi,23:00,24:00,Menores aportes laterales de agua a los previstos.
2020-12-20,ENDE DELBENI,D,Área Trinidad,00:00,24:00,Mayor demanda a la prevista.
2020-12-20,ENDE CORANI,G,Central Santa Isabel,02:53,08:00,Mayores aportes laterales de agua a lo previisto en río Vinto.
2020-12-20,CRE,D,Área Oriental,13:00,24:00,Menor demanda a la prevista.
2020-12-20,CESSA,D,Área Sucre,14:00,22:00,Menor demanda a la prevista.
2020-12-21,ENDE DELBENI,D,Área Trinidad,00:00,08:00,Mayor demanda a la prevista.
2020-12-21,CRE,D,Área Oriental,00:00,15:00,Menor demanda a la prevista.
2020-12-21,ENDE CORANI,G,Central Misicuni,09:02,20:00,Evitar vertimiento en rio Chijllawiri para realizar obras civiles preventivas.
2020-12-21,ENDE DELBENI,D,Área Trinidad,10:00,24:00,Menor demanda a la prevista.
2020-12-21,HB,G,Sistema Taquesi,13:00,15:00,Menores aportes laterales de agua a los previstos.
2020-12-22,COBEE,G,Sistema Zongo,02:00,10:00,Mayores aportes laterales de agua a los previstos.
2020-12-22,HB,G,Sistema Taquesi,03:00,24:00,Mayores aportes laterales de agua a los previstos.
2020-12-23,HB,G,Sistema Taquesi,00:00,24:00,Mayores aportes laterales de agua a los previstos.
2020-12-23,CRE,D,Área Oriental,09:00,24:00,Mayor demanda a la prevista.
2020-12-24,HB,G,Sistema Taquesi,18:00,24:00,Mayores aportes laterales de agua a lo previsto.
2020-12-25,CRE,D,Área Oriental,00:00,20:00,Mayor demanda a la prevista.
2020-12-25,ENDE DELBENI,D,Área Trinidad,00:00,24:00,Mayor demanda a la prevista.
2020-12-25,HB,G,Sistema Taquesi,17:00,24:00,Mayores aportes laterales de agua a los previstos.
2020-12-26,ENDE DELBENI,D,Área Trinidad,00:00,06:00,Mayor demanda a la prevista.
2020-12-26,HB,G,Sistema Taquesi,00:00,24:00,Mayores aportes laterales de agua a los previstos.
2020-12-26,COBEE,G,Sistema Zongo,06:00,11:00,Mayores aportes laterales de agua a los previstos.
2020-12-26,CRE,D,Área Oriental,10:00,24:00,Mayor demanda a la prevista.
2020-12-27,CRE,D,Área Oriental,00:00,24:00,Mayor demanda a la prevista.
2020-12-27,HB,G,Sistema Taquesi,00:00,24:00,Mayores aportes laterales de agua a los previstos.
2020-12-27,COBEE,G,Sistema Zongo,06:00,14:00,Mayores aportes laterales de agua a los previstos.
2020-12-27,ENDE DELBENI,D,Área Trinidad,21:00,24:00,Menor demanda a la prevista.
2020-12-27,COBEE,G,Sistema Zongo,22:00,24:00,Mayores aportes laterales de agua a los previstos.
2020-12-27,ENDE CORANI,G,Sistema Corani,22:00,24:00,Mayores aportes laterales de agua a los previstos.
2020-12-28,ENDE CORANI,G,Sistema Corani,00:00,08:35,Mayores aportes laterales de agua a los previstos.
2020-12-28,HB,G,Sistema Taquesi,00:00,12:00,Mayores aportes laterales de agua a los previstos.
2020-12-28,ENDE DELBENI,D,Área Trinidad,00:00,14:00,Menor demanda a la prevista.
2020-12-28,CRE,D,Área Oriental,00:00,24:00,Mayor demanda a la prevista.
2020-12-28,COBEE,G,Sistema Zongo,02:00,06:00,Mayores aportes laterales de agua a los previstos.
2020-12-28,SYNERGIA,G,Central Kanata,11:00,14:00,Mayores aportes laterales de agua a los previstos.
2020-12-28,ENDE ANDINA,G,Central Termoeléctrica del SUR,19:00,24:00,Disponibilidad bloque CCSUR40.
